event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Hayden Wilde,3:21:58,,,,1,mpro,NZL,1,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Samuel Dickinson,3:28:18,,,,2,mpro,GBR,4,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Mika Noodt,3:29:11,,,,3,mpro,DEU,2,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Menno Koolhaas,3:29:54,,,,4,mpro,NLD,7,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Matthew Hauser,3:30:26,,,,5,mpro,AUS,21,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Jacob Birtwhistle,3:31:08,,,,6,mpro,AUS,14,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Youri Keulen,3:33:27,,,,7,mpro,NLD,5,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Mathis Margirier,3:34:53,,,,8,mpro,FRA,3,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Gregor Payet,3:36:51,,,,9,mpro,LUX,19,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Kurt Mcdonald,3:37:17,,,,10,mpro,AUS,18,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Henri Schoeman,3:39:27,,,,11,mpro,ZAF,20,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Jannik Schaufler,3:45:11,,,,12,mpro,DEU,16,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Kyle Smith,3:46:13,,,,13,mpro,NZL,10,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Wilhelm Hirsch,3:49:52,,,,14,mpro,DEU,9,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Henry Rappo,3:50:26,,,,15,mpro,EST,12,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Dylan Magnien,3:51:45,,,,16,mpro,FRA,17,sportstats
T100 Triathlon World Tour - Singapore,2026-04-25,T100 Pro Men,100000,Henrik Goesch,3:54:45,,,,17,mpro,FIN,15,sportstats
